country_code,media_source,earnings,user_count,date,cost
BT,Facebook Ads,0.0,0.0,2020-09-20,0.46
BW,Facebook Ads,0.0,0.0,2020-09-20,1.17
BZ,Facebook Ads,0.0,0.0,2020-09-20,0.25
CD,Facebook Ads,0.0,0.0,2020-09-20,1.35
CF,Facebook Ads,0.0,0.0,2020-09-20,0.13
CG,Facebook Ads,0.0,0.0,2020-09-20,0.72
CK,Facebook Ads,0.0,0.0,2020-09-20,0.08
CN,Facebook Ads,0.0,0.0,2020-09-20,9.7
CR,Facebook Ads,0.0,0.0,2020-09-20,5.1
CV,Facebook Ads,0.0,0.0,2020-09-20,0.28
CW,Facebook Ads,0.0,0.0,2020-09-20,0.31
DJ,Facebook Ads,0.0,0.0,2020-09-20,0.15
DM,Facebook Ads,0.0,0.0,2020-09-20,0.08
EC,Facebook Ads,0.0,0.0,2020-09-20,1.54
EE,Facebook Ads,0.0,0.0,2020-09-20,1.96
ER,Facebook Ads,0.0,0.0,2020-09-20,0.03
ET,Facebook Ads,0.0,0.0,2020-09-20,1.87
FI,Facebook Ads,0.0,0.0,2020-09-20,3.74
FJ,Facebook Ads,0.0,0.0,2020-09-20,0.48
FK,Facebook Ads,0.0,0.0,2020-09-20,0.02
FM,Facebook Ads,0.0,0.0,2020-09-20,0.07
FO,Facebook Ads,0.0,0.0,2020-09-20,0.26
GA,Facebook Ads,0.0,0.0,2020-09-20,0.67
GB,Facebook Ads,0.0,0.0,2020-09-20,67.15
GD,Facebook Ads,0.0,0.0,2020-09-20,0.3
GE,Facebook Ads,0.0,0.0,2020-09-20,2.22
GF,Facebook Ads,0.0,0.0,2020-09-20,0.16
GG,Facebook Ads,0.0,0.0,2020-09-20,0.13
GI,Facebook Ads,0.0,0.0,2020-09-20,0.18
GL,Facebook Ads,0.0,0.0,2020-09-20,0.29
GM,Facebook Ads,0.0,0.0,2020-09-20,0.89
GN,Facebook Ads,0.0,0.0,2020-09-20,0.42
GQ,Facebook Ads,0.0,0.0,2020-09-20,0.13
GW,Facebook Ads,0.0,0.0,2020-09-20,0.02
GY,Facebook Ads,0.0,0.0,2020-09-20,0.41
HN,Facebook Ads,0.0,0.0,2020-09-20,1.9
ID,Facebook Ads,0.0,0.0,2020-09-20,4.52
IE,Facebook Ads,0.0,0.0,2020-09-20,2.76
IM,Facebook Ads,0.0,0.0,2020-09-20,0.22
IQ,Facebook Ads,0.0,0.0,2020-09-20,0.73
IS,Facebook Ads,0.0,0.0,2020-09-20,2.21
JE,Facebook Ads,0.0,0.0,2020-09-20,0.37
JM,Facebook Ads,0.0,0.0,2020-09-20,1.18
KG,Facebook Ads,0.0,0.0,2020-09-20,0.16
KH,Facebook Ads,0.0,0.0,2020-09-20,0.6
KI,Facebook Ads,0.0,0.0,2020-09-20,0.01
KM,Facebook Ads,0.0,0.0,2020-09-20,0.02
KN,Facebook Ads,0.0,0.0,2020-09-20,0.34
KY,Facebook Ads,0.0,0.0,2020-09-20,0.92
LB,Facebook Ads,0.0,0.0,2020-09-20,4.8
LC,Facebook Ads,0.0,0.0,2020-09-20,0.17
LI,Facebook Ads,0.0,0.0,2020-09-20,0.23
LK,Facebook Ads,0.0,0.0,2020-09-20,0.05
LR,Facebook Ads,0.0,0.0,2020-09-20,0.66
LS,Facebook Ads,0.0,0.0,2020-09-20,0.25
LU,Facebook Ads,0.0,0.0,2020-09-20,1.65
LY,Facebook Ads,0.0,0.0,2020-09-20,0.67
MA,Facebook Ads,0.0,0.0,2020-09-20,0.56
MC,Facebook Ads,0.0,0.0,2020-09-20,0.27
MF,Facebook Ads,0.0,0.0,2020-09-20,0.05
MG,Facebook Ads,0.0,0.0,2020-09-20,0.5
MH,Facebook Ads,0.0,0.0,2020-09-20,0.11
MK,Facebook Ads,0.0,0.0,2020-09-20,0.66
MM,Facebook Ads,0.0,0.0,2020-09-20,1.13
MO,Facebook Ads,0.0,0.0,2020-09-20,0.95
MP,Facebook Ads,0.0,0.0,2020-09-20,0.14
MQ,Facebook Ads,0.0,0.0,2020-09-20,0.39
MR,Facebook Ads,0.0,0.0,2020-09-20,0.42
MS,Facebook Ads,0.0,0.0,2020-09-20,0.02
MT,Facebook Ads,0.0,0.0,2020-09-20,1.44
MU,Facebook Ads,0.0,0.0,2020-09-20,1.6
MV,Facebook Ads,0.0,0.0,2020-09-20,1.78
MW,Facebook Ads,0.0,0.0,2020-09-20,0.59
MZ,Facebook Ads,0.0,0.0,2020-09-20,2.27
NC,Facebook Ads,0.0,0.0,2020-09-20,0.45
NE,Facebook Ads,0.0,0.0,2020-09-20,0.21
NF,Facebook Ads,0.0,0.0,2020-09-20,0.01
NI,Facebook Ads,0.0,0.0,2020-09-20,0.87
NP,Facebook Ads,0.0,0.0,2020-09-20,1.09
NR,Facebook Ads,0.0,0.0,2020-09-20,0.02
NU,Facebook Ads,0.0,0.0,2020-09-20,0.0
Organic/Unknown,Google Ads,0.0,0.0,2020-09-20,1019.7
PF,Facebook Ads,0.0,0.0,2020-09-20,0.37
PG,Facebook Ads,0.0,0.0,2020-09-20,0.49
PK,Facebook Ads,0.0,0.0,2020-09-20,3.08
PM,Facebook Ads,0.0,0.0,2020-09-20,0.0
PS,Facebook Ads,0.0,0.0,2020-09-20,0.49
PT,Facebook Ads,0.0,0.0,2020-09-20,4.07
PW,Facebook Ads,0.0,0.0,2020-09-20,0.1
PY,Facebook Ads,0.0,0.0,2020-09-20,0.9
RS,Facebook Ads,0.0,0.0,2020-09-20,2.29
RW,Facebook Ads,0.0,0.0,2020-09-20,0.87
SB,Facebook Ads,0.0,0.0,2020-09-20,0.03
SC,Facebook Ads,0.0,0.0,2020-09-20,0.42
SH,Facebook Ads,0.0,0.0,2020-09-20,0.0
SJ,Facebook Ads,0.0,0.0,2020-09-20,0.0
SL,Facebook Ads,0.0,0.0,2020-09-20,1.08
SM,Facebook Ads,0.0,0.0,2020-09-20,0.01
SR,Facebook Ads,0.0,0.0,2020-09-20,0.22
SS,Facebook Ads,0.0,0.0,2020-09-20,0.67
ST,Facebook Ads,0.0,0.0,2020-09-20,0.01
SV,Facebook Ads,0.0,0.0,2020-09-20,0.5
SX,Facebook Ads,0.0,0.0,2020-09-20,0.2
SZ,Facebook Ads,0.0,0.0,2020-09-20,0.24
TC,Facebook Ads,0.0,0.0,2020-09-20,0.42
TD,Facebook Ads,0.0,0.0,2020-09-20,0.22
TG,Facebook Ads,0.0,0.0,2020-09-20,0.16
TJ,Facebook Ads,0.0,0.0,2020-09-20,0.39
TL,Facebook Ads,0.0,0.0,2020-09-20,0.04
TM,Facebook Ads,0.0,0.0,2020-09-20,0.09
TN,Facebook Ads,0.0,0.0,2020-09-20,1.44
TO,Facebook Ads,0.0,0.0,2020-09-20,0.14
TT,Facebook Ads,0.0,0.0,2020-09-20,1.08
TV,Facebook Ads,0.0,0.0,2020-09-20,0.0
UG,Facebook Ads,0.0,0.0,2020-09-20,1.59
UY,Facebook Ads,0.0,0.0,2020-09-20,0.66
UZ,Facebook Ads,0.0,0.0,2020-09-20,1.22
VC,Facebook Ads,0.0,0.0,2020-09-20,0.13
VE,Facebook Ads,0.0,0.0,2020-09-20,1.27
VG,Facebook Ads,0.0,0.0,2020-09-20,0.52
VI,Facebook Ads,0.0,0.0,2020-09-20,0.39
VU,Facebook Ads,0.0,0.0,2020-09-20,0.07
WF,Facebook Ads,0.0,0.0,2020-09-20,0.01
WS,Facebook Ads,0.0,0.0,2020-09-20,0.05
XK,Facebook Ads,0.0,0.0,2020-09-20,0.47
YT,Facebook Ads,0.0,0.0,2020-09-20,0.18
ZW,Facebook Ads,0.0,0.0,2020-09-20,0.55
AD,Facebook Ads,0.0,0.0,2020-09-21,0.23
AF,Facebook Ads,0.0,0.0,2020-09-21,0.63
AG,Facebook Ads,0.0,0.0,2020-09-21,0.4
AI,Facebook Ads,0.0,0.0,2020-09-21,0.17
AL,Facebook Ads,0.0,0.0,2020-09-21,1.6
AM,Facebook Ads,0.0,0.0,2020-09-21,0.7
AS,Facebook Ads,0.0,0.0,2020-09-21,0.41
AZ,Facebook Ads,0.0,0.0,2020-09-21,3.36
BA,Facebook Ads,0.0,0.0,2020-09-21,0.56
BB,Facebook Ads,0.0,0.0,2020-09-21,0.56
BD,Facebook Ads,0.0,0.0,2020-09-21,0.29
BF,Facebook Ads,0.0,0.0,2020-09-21,0.77
BG,Facebook Ads,0.0,0.0,2020-09-21,6.21
BH,Facebook Ads,0.0,0.0,2020-09-21,3.89
BI,Facebook Ads,0.0,0.0,2020-09-21,0.1
BJ,Facebook Ads,0.0,0.0,2020-09-21,1.27
BL,Facebook Ads,0.0,0.0,2020-09-21,0.14
BM,Facebook Ads,0.0,0.0,2020-09-21,1.08
BO,Facebook Ads,0.0,0.0,2020-09-21,2.61
BQ,Facebook Ads,0.0,0.0,2020-09-21,0.24
BT,Facebook Ads,0.0,0.0,2020-09-21,0.47
BW,Facebook Ads,0.0,0.0,2020-09-21,1.85
BY,Facebook Ads,0.0,0.0,2020-09-21,8.65
BZ,Facebook Ads,0.0,0.0,2020-09-21,0.38
CD,Facebook Ads,0.0,0.0,2020-09-21,2.0
CF,Facebook Ads,0.0,0.0,2020-09-21,0.17
CG,Facebook Ads,0.0,0.0,2020-09-21,1.1
CI,Facebook Ads,0.0,0.0,2020-09-21,3.19
CK,Facebook Ads,0.0,0.0,2020-09-21,0.06
CV,Facebook Ads,0.0,0.0,2020-09-21,0.36
DJ,Facebook Ads,0.0,0.0,2020-09-21,0.17
DM,Facebook Ads,0.0,0.0,2020-09-21,0.13
DZ,Facebook Ads,0.0,0.0,2020-09-21,0.58
EC,Facebook Ads,0.0,0.0,2020-09-21,4.29
ER,Facebook Ads,0.0,0.0,2020-09-21,0.0
ET,Facebook Ads,0.0,0.0,2020-09-21,1.66
FJ,Facebook Ads,0.0,0.0,2020-09-21,0.73
FK,Facebook Ads,0.0,0.0,2020-09-21,0.02
FM,Facebook Ads,0.0,0.0,2020-09-21,0.05
FO,Facebook Ads,0.0,0.0,2020-09-21,0.48
GA,Facebook Ads,0.0,0.0,2020-09-21,0.83
GB,Facebook Ads,0.0,0.0,2020-09-21,149.4
GD,Facebook Ads,0.0,0.0,2020-09-21,0.37
GE,Facebook Ads,0.0,0.0,2020-09-21,3.41
GF,Facebook Ads,0.0,0.0,2020-09-21,0.37
GG,Facebook Ads,0.0,0.0,2020-09-21,0.28
GI,Facebook Ads,0.0,0.0,2020-09-21,0.28
GL,Facebook Ads,0.0,0.0,2020-09-21,0.37
GM,Facebook Ads,0.0,0.0,2020-09-21,0.79
GP,Facebook Ads,0.0,0.0,2020-09-21,1.0
GQ,Facebook Ads,0.0,0.0,2020-09-21,0.34
GT,Facebook Ads,0.0,0.0,2020-09-21,2.47
GU,Facebook Ads,0.0,0.0,2020-09-21,2.38
GW,Facebook Ads,0.0,0.0,2020-09-21,0.04
GY,Facebook Ads,0.0,0.0,2020-09-21,0.6
HN,Facebook Ads,0.0,0.0,2020-09-21,3.09
HT,Facebook Ads,0.0,0.0,2020-09-21,2.24
IM,Facebook Ads,0.0,0.0,2020-09-21,0.31
IQ,Facebook Ads,0.0,0.0,2020-09-21,0.56
IS,Facebook Ads,0.0,0.0,2020-09-21,2.93
JE,Facebook Ads,0.0,0.0,2020-09-21,0.74
JO,Facebook Ads,0.0,0.0,2020-09-21,4.74
KG,Facebook Ads,0.0,0.0,2020-09-21,0.19
KH,Facebook Ads,0.0,0.0,2020-09-21,0.88
KI,Facebook Ads,0.0,0.0,2020-09-21,0.0
KM,Facebook Ads,0.0,0.0,2020-09-21,0.04
KN,Facebook Ads,0.0,0.0,2020-09-21,0.36
KW,Facebook Ads,0.0,0.0,2020-09-21,6.02
KY,Facebook Ads,0.0,0.0,2020-09-21,1.3
LB,Facebook Ads,0.0,0.0,2020-09-21,6.12
LC,Facebook Ads,0.0,0.0,2020-09-21,0.27
LI,Facebook Ads,0.0,0.0,2020-09-21,0.3
LK,Facebook Ads,0.0,0.0,2020-09-21,1.41
LR,Facebook Ads,0.0,0.0,2020-09-21,0.91
LS,Facebook Ads,0.0,0.0,2020-09-21,0.44
LT,Facebook Ads,0.0,0.0,2020-09-21,3.33
LU,Facebook Ads,0.0,0.0,2020-09-21,3.25
LY,Facebook Ads,0.0,0.0,2020-09-21,0.64
MA,Facebook Ads,0.0,0.0,2020-09-21,1.17
MC,Facebook Ads,0.0,0.0,2020-09-21,0.32
MD,Facebook Ads,0.0,0.0,2020-09-21,3.3
ME,Facebook Ads,0.0,0.0,2020-09-21,0.6
MF,Facebook Ads,0.0,0.0,2020-09-21,0.11
MH,Facebook Ads,0.0,0.0,2020-09-21,0.08
MK,Facebook Ads,0.0,0.0,2020-09-21,0.97
ML,Facebook Ads,0.0,0.0,2020-09-21,2.04
MP,Facebook Ads,0.0,0.0,2020-09-21,0.35
MQ,Facebook Ads,0.0,0.0,2020-09-21,0.44
MR,Facebook Ads,0.0,0.0,2020-09-21,0.56
MS,Facebook Ads,0.0,0.0,2020-09-21,0.0
MV,Facebook Ads,0.0,0.0,2020-09-21,2.67
MW,Facebook Ads,0.0,0.0,2020-09-21,0.58
MZ,Facebook Ads,0.0,0.0,2020-09-21,2.26
NC,Facebook Ads,0.0,0.0,2020-09-21,0.61
NE,Facebook Ads,0.0,0.0,2020-09-21,0.22
NF,Facebook Ads,0.0,0.0,2020-09-21,0.01
NI,Facebook Ads,0.0,0.0,2020-09-21,1.18
NP,Facebook Ads,0.0,0.0,2020-09-21,1.07
NR,Facebook Ads,0.0,0.0,2020-09-21,0.02
NU,Facebook Ads,0.0,0.0,2020-09-21,0.0
NZ,Facebook Ads,0.0,0.0,2020-09-21,6.35
Organic/Unknown,Google Ads,0.0,0.0,2020-09-21,683.93
PA,Facebook Ads,0.0,0.0,2020-09-21,2.74
PF,Facebook Ads,0.0,0.0,2020-09-21,0.55
PM,Facebook Ads,0.0,0.0,2020-09-21,0.02
PS,Facebook Ads,0.0,0.0,2020-09-21,0.52
PW,Facebook Ads,0.0,0.0,2020-09-21,0.21
PY,Facebook Ads,0.0,0.0,2020-09-21,2.2
RE,Facebook Ads,0.0,0.0,2020-09-21,1.75
RS,Facebook Ads,0.0,0.0,2020-09-21,4.06
RW,Facebook Ads,0.0,0.0,2020-09-21,0.65
SB,Facebook Ads,0.0,0.0,2020-09-21,0.05
SC,Facebook Ads,0.0,0.0,2020-09-21,0.41
SH,Facebook Ads,0.0,0.0,2020-09-21,0.0
SJ,Facebook Ads,0.0,0.0,2020-09-21,0.01
SL,Facebook Ads,0.0,0.0,2020-09-21,1.65
SM,Facebook Ads,0.0,0.0,2020-09-21,0.02
SN,Facebook Ads,0.0,0.0,2020-09-21,1.69
SO,Facebook Ads,0.0,0.0,2020-09-21,1.33
SR,Facebook Ads,0.0,0.0,2020-09-21,0.28
SS,Facebook Ads,0.0,0.0,2020-09-21,0.96
ST,Facebook Ads,0.0,0.0,2020-09-21,0.05
SX,Facebook Ads,0.0,0.0,2020-09-21,0.5
SZ,Facebook Ads,0.0,0.0,2020-09-21,0.41
TD,Facebook Ads,0.0,0.0,2020-09-21,0.25
TG,Facebook Ads,0.0,0.0,2020-09-21,0.21
TJ,Facebook Ads,0.0,0.0,2020-09-21,0.3
TK,Facebook Ads,0.0,0.0,2020-09-21,0.0
TL,Facebook Ads,0.0,0.0,2020-09-21,0.06
TM,Facebook Ads,0.0,0.0,2020-09-21,0.06
TN,Facebook Ads,0.0,0.0,2020-09-21,1.81
TO,Facebook Ads,0.0,0.0,2020-09-21,0.07
TV,Facebook Ads,0.0,0.0,2020-09-21,0.02
TZ,Facebook Ads,0.0,0.0,2020-09-21,5.63
UY,Facebook Ads,0.0,0.0,2020-09-21,1.47
UZ,Facebook Ads,0.0,0.0,2020-09-21,1.04
VA,Facebook Ads,0.0,0.0,2020-09-21,0.0
VC,Facebook Ads,0.0,0.0,2020-09-21,0.27
VE,Facebook Ads,0.0,0.0,2020-09-21,2.31
VG,Facebook Ads,0.0,0.0,2020-09-21,0.66
VI,Facebook Ads,0.0,0.0,2020-09-21,0.76
VU,Facebook Ads,0.0,0.0,2020-09-21,0.05
WF,Facebook Ads,0.0,0.0,2020-09-21,0.0
WS,Facebook Ads,0.0,0.0,2020-09-21,0.07
XK,Facebook Ads,0.0,0.0,2020-09-21,0.28
YE,Facebook Ads,0.0,0.0,2020-09-21,0.24
YT,Facebook Ads,0.0,0.0,2020-09-21,0.05
ZM,Facebook Ads,0.0,0.0,2020-09-21,1.41
ZW,Facebook Ads,0.0,0.0,2020-09-21,0.65
AG,Facebook Ads,0.0,0.0,2020-09-22,0.78
AI,Facebook Ads,0.0,0.0,2020-09-22,0.28
AL,Facebook Ads,0.0,0.0,2020-09-22,1.24
AM,Facebook Ads,0.0,0.0,2020-09-22,0.44
AO,Facebook Ads,0.0,0.0,2020-09-22,4.75
AQ,Facebook Ads,0.0,0.0,2020-09-22,0.0
AR,Facebook Ads,0.0,0.0,2020-09-22,7.57
AS,Facebook Ads,0.0,0.0,2020-09-22,0.53
AW,Facebook Ads,0.0,0.0,2020-09-22,1.48
AZ,Facebook Ads,0.0,0.0,2020-09-22,1.7
BA,Facebook Ads,0.0,0.0,2020-09-22,1.23
BB,Facebook Ads,0.0,0.0,2020-09-22,1.55
BD,Facebook Ads,0.0,0.0,2020-09-22,0.77
BF,Facebook Ads,0.0,0.0,2020-09-22,1.03
BH,Facebook Ads,0.0,0.0,2020-09-22,8.1
BI,Facebook Ads,0.0,0.0,2020-09-22,0.14
BL,Facebook Ads,0.0,0.0,2020-09-22,0.13
BO,Facebook Ads,0.0,0.0,2020-09-22,1.86
BQ,Facebook Ads,0.0,0.0,2020-09-22,0.4
BT,Facebook Ads,0.0,0.0,2020-09-22,0.82
BZ,Facebook Ads,0.0,0.0,2020-09-22,0.41
CD,Facebook Ads,0.0,0.0,2020-09-22,3.13
CF,Facebook Ads,0.0,0.0,2020-09-22,0.19
CG,Facebook Ads,0.0,0.0,2020-09-22,1.21
CI,Facebook Ads,0.0,0.0,2020-09-22,5.8
CK,Facebook Ads,0.0,0.0,2020-09-22,0.1
CM,Facebook Ads,0.0,0.0,2020-09-22,2.3
CV,Facebook Ads,0.0,0.0,2020-09-22,0.43
CY,Facebook Ads,0.0,0.0,2020-09-22,10.79
DJ,Facebook Ads,0.0,0.0,2020-09-22,0.24
DK,Facebook Ads,0.0,0.0,2020-09-22,11.1
DZ,Facebook Ads,0.0,0.0,2020-09-22,1.16
EC,Facebook Ads,0.0,0.0,2020-09-22,7.24
EE,Facebook Ads,0.0,0.0,2020-09-22,5.05
ER,Facebook Ads,0.0,0.0,2020-09-22,0.0
ES,Facebook Ads,0.0,0.0,2020-09-22,36.26
ET,Facebook Ads,0.0,0.0,2020-09-22,1.99
FI,Facebook Ads,0.0,0.0,2020-09-22,6.28
FJ,Facebook Ads,0.0,0.0,2020-09-22,1.5
FK,Facebook Ads,0.0,0.0,2020-09-22,0.05
FM,Facebook Ads,0.0,0.0,2020-09-22,0.12
FO,Facebook Ads,0.0,0.0,2020-09-22,0.43
GA,Facebook Ads,0.0,0.0,2020-09-22,1.34
GB,Facebook Ads,0.0,0.0,2020-09-22,112.65
GD,Facebook Ads,0.0,0.0,2020-09-22,0.74
GE,Facebook Ads,0.0,0.0,2020-09-22,5.17
GF,Facebook Ads,0.0,0.0,2020-09-22,0.32
GG,Facebook Ads,0.0,0.0,2020-09-22,0.38
GI,Facebook Ads,0.0,0.0,2020-09-22,0.4
GL,Facebook Ads,0.0,0.0,2020-09-22,0.93
GM,Facebook Ads,0.0,0.0,2020-09-22,1.59
GN,Facebook Ads,0.0,0.0,2020-09-22,0.67
GP,Facebook Ads,0.0,0.0,2020-09-22,1.29
GQ,Facebook Ads,0.0,0.0,2020-09-22,0.28
GR,Facebook Ads,0.0,0.0,2020-09-22,9.34
GU,Facebook Ads,0.0,0.0,2020-09-22,4.31
GW,Facebook Ads,0.0,0.0,2020-09-22,0.08
GY,Facebook Ads,0.0,0.0,2020-09-22,1.45
HN,Facebook Ads,0.0,0.0,2020-09-22,4.46
HR,Facebook Ads,0.0,0.0,2020-09-22,7.06
HU,Facebook Ads,0.0,0.0,2020-09-22,12.5
ID,Facebook Ads,0.0,0.0,2020-09-22,7.99
IM,Facebook Ads,0.0,0.0,2020-09-22,0.39
IN,Facebook Ads,0.0,0.0,2020-09-22,12.25
IQ,Facebook Ads,0.0,0.0,2020-09-22,0.47
IS,Facebook Ads,0.0,0.0,2020-09-22,4.28
JE,Facebook Ads,0.0,0.0,2020-09-22,0.89
JM,Facebook Ads,0.0,0.0,2020-09-22,1.48
KG,Facebook Ads,0.0,0.0,2020-09-22,0.19
KH,Facebook Ads,0.0,0.0,2020-09-22,0.48
KI,Facebook Ads,0.0,0.0,2020-09-22,0.01
KM,Facebook Ads,0.0,0.0,2020-09-22,0.05
KN,Facebook Ads,0.0,0.0,2020-09-22,0.77
LA,Facebook Ads,0.0,0.0,2020-09-22,1.36
LC,Facebook Ads,0.0,0.0,2020-09-22,0.7
LI,Facebook Ads,0.0,0.0,2020-09-22,0.27
LK,Facebook Ads,0.0,0.0,2020-09-22,0.45
LS,Facebook Ads,0.0,0.0,2020-09-22,0.26
LU,Facebook Ads,0.0,0.0,2020-09-22,4.4
LY,Facebook Ads,0.0,0.0,2020-09-22,1.54
MA,Facebook Ads,0.0,0.0,2020-09-22,0.91
MD,Facebook Ads,0.0,0.0,2020-09-22,3.92
ME,Facebook Ads,0.0,0.0,2020-09-22,0.65
MF,Facebook Ads,0.0,0.0,2020-09-22,0.2
MG,Facebook Ads,0.0,0.0,2020-09-22,0.84
MH,Facebook Ads,0.0,0.0,2020-09-22,0.14
MK,Facebook Ads,0.0,0.0,2020-09-22,1.19
ML,Facebook Ads,0.0,0.0,2020-09-22,3.47
MM,Facebook Ads,0.0,0.0,2020-09-22,0.71
MO,Facebook Ads,0.0,0.0,2020-09-22,0.57
MP,Facebook Ads,0.0,0.0,2020-09-22,0.48
MQ,Facebook Ads,0.0,0.0,2020-09-22,0.91
MR,Facebook Ads,0.0,0.0,2020-09-22,0.82
MS,Facebook Ads,0.0,0.0,2020-09-22,0.02
MU,Facebook Ads,0.0,0.0,2020-09-22,5.51
MV,Facebook Ads,0.0,0.0,2020-09-22,5.46
MW,Facebook Ads,0.0,0.0,2020-09-22,0.9
MZ,Facebook Ads,0.0,0.0,2020-09-22,5.08
NC,Facebook Ads,0.0,0.0,2020-09-22,1.26
NE,Facebook Ads,0.0,0.0,2020-09-22,0.39
NF,Facebook Ads,0.0,0.0,2020-09-22,0.02
NI,Facebook Ads,0.0,0.0,2020-09-22,2.26
NP,Facebook Ads,0.0,0.0,2020-09-22,3.6
NR,Facebook Ads,0.0,0.0,2020-09-22,0.03
NU,Facebook Ads,0.0,0.0,2020-09-22,0.01
NZ,Facebook Ads,0.0,0.0,2020-09-22,10.28
Organic/Unknown,Google Ads,0.0,0.0,2020-09-22,1014.75
PA,Facebook Ads,0.0,0.0,2020-09-22,3.86
PF,Facebook Ads,0.0,0.0,2020-09-22,0.93
PG,Facebook Ads,0.0,0.0,2020-09-22,1.68
PK,Facebook Ads,0.0,0.0,2020-09-22,1.1
PM,Facebook Ads,0.0,0.0,2020-09-22,0.03
PS,Facebook Ads,0.0,0.0,2020-09-22,1.49
PW,Facebook Ads,0.0,0.0,2020-09-22,0.47
RE,Facebook Ads,0.0,0.0,2020-09-22,1.83
RS,Facebook Ads,0.0,0.0,2020-09-22,5.61
RW,Facebook Ads,0.0,0.0,2020-09-22,1.4
SB,Facebook Ads,0.0,0.0,2020-09-22,0.08
SC,Facebook Ads,0.0,0.0,2020-09-22,0.82
SH,Facebook Ads,0.0,0.0,2020-09-22,0.0
SI,Facebook Ads,0.0,0.0,2020-09-22,4.85
SJ,Facebook Ads,0.0,0.0,2020-09-22,0.03
SK,Facebook Ads,0.0,0.0,2020-09-22,10.68
SL,Facebook Ads,0.0,0.0,2020-09-22,3.5
SM,Facebook Ads,0.0,0.0,2020-09-22,0.04
SO,Facebook Ads,0.0,0.0,2020-09-22,1.6
SR,Facebook Ads,0.0,0.0,2020-09-22,0.85
SS,Facebook Ads,0.0,0.0,2020-09-22,1.21
ST,Facebook Ads,0.0,0.0,2020-09-22,0.04
SV,Facebook Ads,0.0,0.0,2020-09-22,1.02
SX,Facebook Ads,0.0,0.0,2020-09-22,0.62
SZ,Facebook Ads,0.0,0.0,2020-09-22,0.67
TC,Facebook Ads,0.0,0.0,2020-09-22,1.37
TD,Facebook Ads,0.0,0.0,2020-09-22,0.37
TG,Facebook Ads,0.0,0.0,2020-09-22,0.41
TJ,Facebook Ads,0.0,0.0,2020-09-22,0.25
TK,Facebook Ads,0.0,0.0,2020-09-22,0.0
TL,Facebook Ads,0.0,0.0,2020-09-22,0.22
TM,Facebook Ads,0.0,0.0,2020-09-22,0.08
TN,Facebook Ads,0.0,0.0,2020-09-22,2.71
TO,Facebook Ads,0.0,0.0,2020-09-22,0.1
TT,Facebook Ads,0.0,0.0,2020-09-22,5.54
TV,Facebook Ads,0.0,0.0,2020-09-22,0.01
TZ,Facebook Ads,0.0,0.0,2020-09-22,3.85
UG,Facebook Ads,0.0,0.0,2020-09-22,1.33
UZ,Facebook Ads,0.0,0.0,2020-09-22,0.66
VA,Facebook Ads,0.0,0.0,2020-09-22,0.0
VC,Facebook Ads,0.0,0.0,2020-09-22,0.42
VE,Facebook Ads,0.0,0.0,2020-09-22,1.95
VG,Facebook Ads,0.0,0.0,2020-09-22,1.51
VI,Facebook Ads,0.0,0.0,2020-09-22,0.93
VU,Facebook Ads,0.0,0.0,2020-09-22,0.1
WF,Facebook Ads,0.0,0.0,2020-09-22,0.01
WS,Facebook Ads,0.0,0.0,2020-09-22,0.16
XK,Facebook Ads,0.0,0.0,2020-09-22,0.54
YE,Facebook Ads,0.0,0.0,2020-09-22,0.38
YT,Facebook Ads,0.0,0.0,2020-09-22,0.2
ZM,Facebook Ads,0.0,0.0,2020-09-22,4.35
ZW,Facebook Ads,0.0,0.0,2020-09-22,0.82
AD,Facebook Ads,0.0,0.0,2020-09-23,0.18
AE,ByteDance,0.0,0.0,2020-09-23,9.15
AF,Facebook Ads,0.0,0.0,2020-09-23,0.37
AG,Facebook Ads,0.0,0.0,2020-09-23,0.58
AI,Facebook Ads,0.0,0.0,2020-09-23,0.23
AL,Facebook Ads,0.0,0.0,2020-09-23,1.36
AM,Facebook Ads,0.0,0.0,2020-09-23,0.54
AO,Facebook Ads,0.0,0.0,2020-09-23,2.64
AR,Facebook Ads,0.0,0.0,2020-09-23,5.22
AS,Facebook Ads,0.0,0.0,2020-09-23,0.5
AT,Facebook Ads,0.0,0.0,2020-09-23,9.8
AU,ByteDance,0.0,0.0,2020-09-23,22.95
AW,Facebook Ads,0.0,0.0,2020-09-23,0.81
AZ,Facebook Ads,0.0,0.0,2020-09-23,1.5
BA,Facebook Ads,0.0,0.0,2020-09-23,0.65
BB,Facebook Ads,0.0,0.0,2020-09-23,0.83
BD,Facebook Ads,0.0,0.0,2020-09-23,1.12
BF,Facebook Ads,0.0,0.0,2020-09-23,0.88
BG,Facebook Ads,0.0,0.0,2020-09-23,7.89
BI,Facebook Ads,0.0,0.0,2020-09-23,0.13
BL,Facebook Ads,0.0,0.0,2020-09-23,0.16
BM,Facebook Ads,0.0,0.0,2020-09-23,1.09
BN,Facebook Ads,0.0,0.0,2020-09-23,2.03
BO,Facebook Ads,0.0,0.0,2020-09-23,1.86
BQ,Facebook Ads,0.0,0.0,2020-09-23,0.19
BS,Facebook Ads,0.0,0.0,2020-09-23,3.58
BT,Facebook Ads,0.0,0.0,2020-09-23,0.64
BW,Facebook Ads,0.0,0.0,2020-09-23,4.09
